row_index,raw_T1,year,base_prefix,source_path,target_path
4130,1/1997/0595 0,1997,1-1997-0595-,images\1997\1-1997-0595-000-004.JPG,output\aeg\1-1997-0595-000-004.JPG
4130,1/1997/0595 0,1997,1-1997-0595-,images\1997\1-1997-0595-000-005.JPG,output\aeg\1-1997-0595-000-005.JPG
4130,1/1997/0595 0,1997,1-1997-0595-,images\1997\1-1997-0595-000-006.JPG,output\aeg\1-1997-0595-000-006.JPG
4137,1/1997/0596 0,1997,1-1997-0596-,images\1997\1-1997-0596-000-000.jpg,output\aeg\1-1997-0596-000-000.jpg
4137,1/1997/0596 0,1997,1-1997-0596-,images\1997\1-1997-0596-000-001.JPG,output\aeg\1-1997-0596-000-001.JPG
4137,1/1997/0596 0,1997,1-1997-0596-,images\1997\1-1997-0596-000-002.JPG,output\aeg\1-1997-0596-000-002.JPG
4137,1/1997/0596 0,1997,1-1997-0596-,images\1997\1-1997-0596-000-003.JPG,output\aeg\1-1997-0596-000-003.JPG
4137,1/1997/0596 0,1997,1-1997-0596-,images\1997\1-1997-0596-000-004.JPG,output\aeg\1-1997-0596-000-004.JPG
4137,1/1997/0596 0,1997,1-1997-0596-,images\1997\1-1997-0596-000-005.JPG,output\aeg\1-1997-0596-000-005.JPG
4137,1/1997/0596 0,1997,1-1997-0596-,images\1997\1-1997-0596-000-006.JPG,output\aeg\1-1997-0596-000-006.JPG
4144,1/1997/0597 0,1997,1-1997-0597-,images\1997\1-1997-0597-000-000.jpg,output\aeg\1-1997-0597-000-000.jpg
4144,1/1997/0597 0,1997,1-1997-0597-,images\1997\1-1997-0597-000-001.JPG,output\aeg\1-1997-0597-000-001.JPG
4144,1/1997/0597 0,1997,1-1997-0597-,images\1997\1-1997-0597-000-002.JPG,output\aeg\1-1997-0597-000-002.JPG
4144,1/1997/0597 0,1997,1-1997-0597-,images\1997\1-1997-0597-000-003.JPG,output\aeg\1-1997-0597-000-003.JPG
4144,1/1997/0597 0,1997,1-1997-0597-,images\1997\1-1997-0597-000-004.JPG,output\aeg\1-1997-0597-000-004.JPG
4144,1/1997/0597 0,1997,1-1997-0597-,images\1997\1-1997-0597-000-005.JPG,output\aeg\1-1997-0597-000-005.JPG
4150,1/1997/0598 0,1997,1-1997-0598-,images\1997\1-1997-0598-000-000.jpg,output\aeg\1-1997-0598-000-000.jpg
4150,1/1997/0598 0,1997,1-1997-0598-,images\1997\1-1997-0598-000-001.JPG,output\aeg\1-1997-0598-000-001.JPG
4150,1/1997/0598 0,1997,1-1997-0598-,images\1997\1-1997-0598-000-002.JPG,output\aeg\1-1997-0598-000-002.JPG
4150,1/1997/0598 0,1997,1-1997-0598-,images\1997\1-1997-0598-000-003.JPG,output\aeg\1-1997-0598-000-003.JPG
4150,1/1997/0598 0,1997,1-1997-0598-,images\1997\1-1997-0598-000-004.JPG,output\aeg\1-1997-0598-000-004.JPG
4150,1/1997/0598 0,1997,1-1997-0598-,images\1997\1-1997-0598-000-005.JPG,output\aeg\1-1997-0598-000-005.JPG
4156,1/1997/0599 0,1997,1-1997-0599-,images\1997\1-1997-0599-000-000.jpg,output\aeg\1-1997-0599-000-000.jpg
4156,1/1997/0599 0,1997,1-1997-0599-,images\1997\1-1997-0599-000-001.JPG,output\aeg\1-1997-0599-000-001.JPG
4156,1/1997/0599 0,1997,1-1997-0599-,images\1997\1-1997-0599-000-002.JPG,output\aeg\1-1997-0599-000-002.JPG
4156,1/1997/0599 0,1997,1-1997-0599-,images\1997\1-1997-0599-000-003.JPG,output\aeg\1-1997-0599-000-003.JPG
4160,1/1997/0600 0,1997,1-1997-0600-,images\1997\1-1997-0600-000-000.jpg,output\aeg\1-1997-0600-000-000.jpg
4160,1/1997/0600 0,1997,1-1997-0600-,images\1997\1-1997-0600-000-001.JPG,output\aeg\1-1997-0600-000-001.JPG
4160,1/1997/0600 0,1997,1-1997-0600-,images\1997\1-1997-0600-000-002.JPG,output\aeg\1-1997-0600-000-002.JPG
4160,1/1997/0600 0,1997,1-1997-0600-,images\1997\1-1997-0600-000-003.JPG,output\aeg\1-1997-0600-000-003.JPG
4160,1/1997/0600 0,1997,1-1997-0600-,images\1997\1-1997-0600-000-004.JPG,output\aeg\1-1997-0600-000-004.JPG
4160,1/1997/0600 0,1997,1-1997-0600-,images\1997\1-1997-0600-000-005.JPG,output\aeg\1-1997-0600-000-005.JPG
4160,1/1997/0600 0,1997,1-1997-0600-,images\1997\1-1997-0600-000-006.JPG,output\aeg\1-1997-0600-000-006.JPG
4167,1/1997/0601 0,1997,1-1997-0601-,images\1997\1-1997-0601-000-000.jpg,output\aeg\1-1997-0601-000-000.jpg
4167,1/1997/0601 0,1997,1-1997-0601-,images\1997\1-1997-0601-000-001.JPG,output\aeg\1-1997-0601-000-001.JPG
4167,1/1997/0601 0,1997,1-1997-0601-,images\1997\1-1997-0601-000-002.JPG,output\aeg\1-1997-0601-000-002.JPG
4167,1/1997/0601 0,1997,1-1997-0601-,images\1997\1-1997-0601-000-003.JPG,output\aeg\1-1997-0601-000-003.JPG
4167,1/1997/0601 0,1997,1-1997-0601-,images\1997\1-1997-0601-000-004.JPG,output\aeg\1-1997-0601-000-004.JPG
4167,1/1997/0601 0,1997,1-1997-0601-,images\1997\1-1997-0601-000-005.JPG,output\aeg\1-1997-0601-000-005.JPG
4167,1/1997/0601 0,1997,1-1997-0601-,images\1997\1-1997-0601-000-006.JPG,output\aeg\1-1997-0601-000-006.JPG
4174,1/1997/0602 0,1997,1-1997-0602-,images\1997\1-1997-0602-000-000.jpg,output\aeg\1-1997-0602-000-000.jpg
4174,1/1997/0602 0,1997,1-1997-0602-,images\1997\1-1997-0602-000-001.JPG,output\aeg\1-1997-0602-000-001.JPG
4174,1/1997/0602 0,1997,1-1997-0602-,images\1997\1-1997-0602-000-002.JPG,output\aeg\1-1997-0602-000-002.JPG
4174,1/1997/0602 0,1997,1-1997-0602-,images\1997\1-1997-0602-000-003.JPG,output\aeg\1-1997-0602-000-003.JPG
4174,1/1997/0602 0,1997,1-1997-0602-,images\1997\1-1997-0602-000-004.JPG,output\aeg\1-1997-0602-000-004.JPG
4174,1/1997/0602 0,1997,1-1997-0602-,images\1997\1-1997-0602-000-005.JPG,output\aeg\1-1997-0602-000-005.JPG
4174,1/1997/0602 0,1997,1-1997-0602-,images\1997\1-1997-0602-000-006.JPG,output\aeg\1-1997-0602-000-006.JPG
4181,1/1997/0603 0,1997,1-1997-0603-,images\1997\1-1997-0603-000-000.jpg,output\aeg\1-1997-0603-000-000.jpg
4181,1/1997/0603 0,1997,1-1997-0603-,images\1997\1-1997-0603-000-001.JPG,output\aeg\1-1997-0603-000-001.JPG
4181,1/1997/0603 0,1997,1-1997-0603-,images\1997\1-1997-0603-000-002.JPG,output\aeg\1-1997-0603-000-002.JPG
4181,1/1997/0603 0,1997,1-1997-0603-,images\1997\1-1997-0603-000-003.JPG,output\aeg\1-1997-0603-000-003.JPG
4181,1/1997/0603 0,1997,1-1997-0603-,images\1997\1-1997-0603-000-004.JPG,output\aeg\1-1997-0603-000-004.JPG
4181,1/1997/0603 0,1997,1-1997-0603-,images\1997\1-1997-0603-000-005.JPG,output\aeg\1-1997-0603-000-005.JPG
4181,1/1997/0603 0,1997,1-1997-0603-,images\1997\1-1997-0603-000-006.JPG,output\aeg\1-1997-0603-000-006.JPG
4188,1/1997/0604 0,1997,1-1997-0604-,images\1997\1-1997-0604-000-000.jpg,output\aeg\1-1997-0604-000-000.jpg
4188,1/1997/0604 0,1997,1-1997-0604-,images\1997\1-1997-0604-000-001.JPG,output\aeg\1-1997-0604-000-001.JPG
4188,1/1997/0604 0,1997,1-1997-0604-,images\1997\1-1997-0604-000-002.JPG,output\aeg\1-1997-0604-000-002.JPG
4188,1/1997/0604 0,1997,1-1997-0604-,images\1997\1-1997-0604-000-003.JPG,output\aeg\1-1997-0604-000-003.JPG
4188,1/1997/0604 0,1997,1-1997-0604-,images\1997\1-1997-0604-000-004.JPG,output\aeg\1-1997-0604-000-004.JPG
4188,1/1997/0604 0,1997,1-1997-0604-,images\1997\1-1997-0604-000-005.JPG,output\aeg\1-1997-0604-000-005.JPG
4194,1/1997/0605 0,1997,1-1997-0605-,images\1997\1-1997-0605-000-000.jpg,output\aeg\1-1997-0605-000-000.jpg
4194,1/1997/0605 0,1997,1-1997-0605-,images\1997\1-1997-0605-000-001.JPG,output\aeg\1-1997-0605-000-001.JPG
4194,1/1997/0605 0,1997,1-1997-0605-,images\1997\1-1997-0605-000-002.JPG,output\aeg\1-1997-0605-000-002.JPG
4194,1/1997/0605 0,1997,1-1997-0605-,images\1997\1-1997-0605-000-003.JPG,output\aeg\1-1997-0605-000-003.JPG
4194,1/1997/0605 0,1997,1-1997-0605-,images\1997\1-1997-0605-000-004.JPG,output\aeg\1-1997-0605-000-004.JPG
4194,1/1997/0605 0,1997,1-1997-0605-,images\1997\1-1997-0605-000-005.JPG,output\aeg\1-1997-0605-000-005.JPG
4200,1/1997/0606 0,1997,1-1997-0606-,images\1997\1-1997-0606-000-000.jpg,output\aeg\1-1997-0606-000-000.jpg
4200,1/1997/0606 0,1997,1-1997-0606-,images\1997\1-1997-0606-000-001.JPG,output\aeg\1-1997-0606-000-001.JPG
4200,1/1997/0606 0,1997,1-1997-0606-,images\1997\1-1997-0606-000-002.JPG,output\aeg\1-1997-0606-000-002.JPG
4200,1/1997/0606 0,1997,1-1997-0606-,images\1997\1-1997-0606-000-003.JPG,output\aeg\1-1997-0606-000-003.JPG
4200,1/1997/0606 0,1997,1-1997-0606-,images\1997\1-1997-0606-000-004.JPG,output\aeg\1-1997-0606-000-004.JPG
4200,1/1997/0606 0,1997,1-1997-0606-,images\1997\1-1997-0606-000-005.JPG,output\aeg\1-1997-0606-000-005.JPG
4200,1/1997/0606 0,1997,1-1997-0606-,images\1997\1-1997-0606-000-006.JPG,output\aeg\1-1997-0606-000-006.JPG
4208,1/1997/0607 0,1997,1-1997-0607-,images\1997\1-1997-0607-000-000.jpg,output\aeg\1-1997-0607-000-000.jpg
4208,1/1997/0607 0,1997,1-1997-0607-,images\1997\1-1997-0607-000-001.JPG,output\aeg\1-1997-0607-000-001.JPG
4208,1/1997/0607 0,1997,1-1997-0607-,images\1997\1-1997-0607-000-002.JPG,output\aeg\1-1997-0607-000-002.JPG
4208,1/1997/0607 0,1997,1-1997-0607-,images\1997\1-1997-0607-000-003.JPG,output\aeg\1-1997-0607-000-003.JPG
4208,1/1997/0607 0,1997,1-1997-0607-,images\1997\1-1997-0607-000-004.JPG,output\aeg\1-1997-0607-000-004.JPG
4208,1/1997/0607 0,1997,1-1997-0607-,images\1997\1-1997-0607-000-005.JPG,output\aeg\1-1997-0607-000-005.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-000-000.jpg,output\aeg\1-1997-0608-000-000.jpg
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-000-001.JPG,output\aeg\1-1997-0608-000-001.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-000-002.JPG,output\aeg\1-1997-0608-000-002.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-000-003.JPG,output\aeg\1-1997-0608-000-003.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-000-004.JPG,output\aeg\1-1997-0608-000-004.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-000-005.JPG,output\aeg\1-1997-0608-000-005.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-000-006.JPG,output\aeg\1-1997-0608-000-006.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-000-007.JPG,output\aeg\1-1997-0608-000-007.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-000-008.JPG,output\aeg\1-1997-0608-000-008.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-000-009.JPG,output\aeg\1-1997-0608-000-009.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-000-010.JPG,output\aeg\1-1997-0608-000-010.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-000-011.JPG,output\aeg\1-1997-0608-000-011.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-000-012.JPG,output\aeg\1-1997-0608-000-012.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-001-000.JPG,output\aeg\1-1997-0608-001-000.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-001-001.JPG,output\aeg\1-1997-0608-001-001.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-001-002.JPG,output\aeg\1-1997-0608-001-002.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-001-003.JPG,output\aeg\1-1997-0608-001-003.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-001-004.JPG,output\aeg\1-1997-0608-001-004.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-001-005.JPG,output\aeg\1-1997-0608-001-005.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-001-006.JPG,output\aeg\1-1997-0608-001-006.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-001-007.JPG,output\aeg\1-1997-0608-001-007.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-002-000.JPG,output\aeg\1-1997-0608-002-000.JPG
4214,1/1997/0608 0,1997,1-1997-0608-,images\1997\1-1997-0608-002-001.JPG,output\aeg\1-1997-0608-002-001.JPG
4227,1/1997/0609 0,1997,1-1997-0609-,images\1997\1-1997-0609-000-000.jpg,output\aeg\1-1997-0609-000-000.jpg
4227,1/1997/0609 0,1997,1-1997-0609-,images\1997\1-1997-0609-000-001.JPG,output\aeg\1-1997-0609-000-001.JPG
4227,1/1997/0609 0,1997,1-1997-0609-,images\1997\1-1997-0609-000-002.JPG,output\aeg\1-1997-0609-000-002.JPG
4227,1/1997/0609 0,1997,1-1997-0609-,images\1997\1-1997-0609-000-003.JPG,output\aeg\1-1997-0609-000-003.JPG
4227,1/1997/0609 0,1997,1-1997-0609-,images\1997\1-1997-0609-000-004.JPG,output\aeg\1-1997-0609-000-004.JPG
4227,1/1997/0609 0,1997,1-1997-0609-,images\1997\1-1997-0609-000-005.JPG,output\aeg\1-1997-0609-000-005.JPG
4227,1/1997/0609 0,1997,1-1997-0609-,images\1997\1-1997-0609-000-006.JPG,output\aeg\1-1997-0609-000-006.JPG
4227,1/1997/0609 0,1997,1-1997-0609-,images\1997\1-1997-0609-000-007.JPG,output\aeg\1-1997-0609-000-007.JPG
4227,1/1997/0609 0,1997,1-1997-0609-,images\1997\1-1997-0609-000-008.JPG,output\aeg\1-1997-0609-000-008.JPG
4227,1/1997/0609 0,1997,1-1997-0609-,images\1997\1-1997-0609-000-009.JPG,output\aeg\1-1997-0609-000-009.JPG
4227,1/1997/0609 0,1997,1-1997-0609-,images\1997\1-1997-0609-000-010.JPG,output\aeg\1-1997-0609-000-010.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-000-000.jpg,output\aeg\1-1997-0610-000-000.jpg
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-000-001.JPG,output\aeg\1-1997-0610-000-001.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-000-002.JPG,output\aeg\1-1997-0610-000-002.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-000-003.JPG,output\aeg\1-1997-0610-000-003.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-000-004.JPG,output\aeg\1-1997-0610-000-004.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-000-005.JPG,output\aeg\1-1997-0610-000-005.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-000-006.JPG,output\aeg\1-1997-0610-000-006.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-000-007.JPG,output\aeg\1-1997-0610-000-007.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-000-008.JPG,output\aeg\1-1997-0610-000-008.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-000-009.JPG,output\aeg\1-1997-0610-000-009.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-000-010.JPG,output\aeg\1-1997-0610-000-010.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-000-011.JPG,output\aeg\1-1997-0610-000-011.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-000-012.JPG,output\aeg\1-1997-0610-000-012.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-000-013.JPG,output\aeg\1-1997-0610-000-013.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-000-014.JPG,output\aeg\1-1997-0610-000-014.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-000-015.JPG,output\aeg\1-1997-0610-000-015.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-000-016.JPG,output\aeg\1-1997-0610-000-016.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-001-000.JPG,output\aeg\1-1997-0610-001-000.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-001-001.JPG,output\aeg\1-1997-0610-001-001.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-001-002.JPG,output\aeg\1-1997-0610-001-002.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-002-000.JPG,output\aeg\1-1997-0610-002-000.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-002-001.JPG,output\aeg\1-1997-0610-002-001.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-002-002.JPG,output\aeg\1-1997-0610-002-002.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-002-003.JPG,output\aeg\1-1997-0610-002-003.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-002-004.JPG,output\aeg\1-1997-0610-002-004.JPG
4239,1/1997/0610 0,1997,1-1997-0610-,images\1997\1-1997-0610-002-005.JPG,output\aeg\1-1997-0610-002-005.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-000-000.jpg,output\aeg\1-1997-0611-000-000.jpg
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-000-001.JPG,output\aeg\1-1997-0611-000-001.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-000-002.JPG,output\aeg\1-1997-0611-000-002.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-000-003.JPG,output\aeg\1-1997-0611-000-003.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-000-004.JPG,output\aeg\1-1997-0611-000-004.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-000-005.JPG,output\aeg\1-1997-0611-000-005.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-000-006.JPG,output\aeg\1-1997-0611-000-006.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-000-007.JPG,output\aeg\1-1997-0611-000-007.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-000-008.JPG,output\aeg\1-1997-0611-000-008.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-000-009.JPG,output\aeg\1-1997-0611-000-009.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-000-010.JPG,output\aeg\1-1997-0611-000-010.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-000-011.JPG,output\aeg\1-1997-0611-000-011.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-000-012.JPG,output\aeg\1-1997-0611-000-012.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-000-013.JPG,output\aeg\1-1997-0611-000-013.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-000-014.JPG,output\aeg\1-1997-0611-000-014.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-001-000.JPG,output\aeg\1-1997-0611-001-000.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-001-001.JPG,output\aeg\1-1997-0611-001-001.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-001-002.JPG,output\aeg\1-1997-0611-001-002.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-002-000.JPG,output\aeg\1-1997-0611-002-000.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-002-001.JPG,output\aeg\1-1997-0611-002-001.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-002-002.JPG,output\aeg\1-1997-0611-002-002.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-002-003.JPG,output\aeg\1-1997-0611-002-003.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-002-004.JPG,output\aeg\1-1997-0611-002-004.JPG
4256,1/1997/0611 0,1997,1-1997-0611-,images\1997\1-1997-0611-002-005.JPG,output\aeg\1-1997-0611-002-005.JPG
4271,1/1997/0612 0,1997,1-1997-0612-,images\1997\1-1997-0612-000-000.jpg,output\aeg\1-1997-0612-000-000.jpg
4271,1/1997/0612 0,1997,1-1997-0612-,images\1997\1-1997-0612-000-001.JPG,output\aeg\1-1997-0612-000-001.JPG
4271,1/1997/0612 0,1997,1-1997-0612-,images\1997\1-1997-0612-000-002.JPG,output\aeg\1-1997-0612-000-002.JPG
4271,1/1997/0612 0,1997,1-1997-0612-,images\1997\1-1997-0612-000-003.JPG,output\aeg\1-1997-0612-000-003.JPG
4271,1/1997/0612 0,1997,1-1997-0612-,images\1997\1-1997-0612-000-004.JPG,output\aeg\1-1997-0612-000-004.JPG
4271,1/1997/0612 0,1997,1-1997-0612-,images\1997\1-1997-0612-000-005.JPG,output\aeg\1-1997-0612-000-005.JPG
4271,1/1997/0612 0,1997,1-1997-0612-,images\1997\1-1997-0612-000-006.JPG,output\aeg\1-1997-0612-000-006.JPG
4271,1/1997/0612 0,1997,1-1997-0612-,images\1997\1-1997-0612-000-007.JPG,output\aeg\1-1997-0612-000-007.JPG
4271,1/1997/0612 0,1997,1-1997-0612-,images\1997\1-1997-0612-000-008.JPG,output\aeg\1-1997-0612-000-008.JPG
4271,1/1997/0612 0,1997,1-1997-0612-,images\1997\1-1997-0612-000-009.JPG,output\aeg\1-1997-0612-000-009.JPG
4271,1/1997/0612 0,1997,1-1997-0612-,images\1997\1-1997-0612-000-010.JPG,output\aeg\1-1997-0612-000-010.JPG
4271,1/1997/0612 0,1997,1-1997-0612-,images\1997\1-1997-0612-000-011.JPG,output\aeg\1-1997-0612-000-011.JPG
4271,1/1997/0612 0,1997,1-1997-0612-,images\1997\1-1997-0612-001-000.JPG,output\aeg\1-1997-0612-001-000.JPG
4271,1/1997/0612 0,1997,1-1997-0612-,images\1997\1-1997-0612-001-001.JPG,output\aeg\1-1997-0612-001-001.JPG
4271,1/1997/0612 0,1997,1-1997-0612-,images\1997\1-1997-0612-001-002.JPG,output\aeg\1-1997-0612-001-002.JPG
4271,1/1997/0612 0,1997,1-1997-0612-,images\1997\1-1997-0612-001-003.JPG,output\aeg\1-1997-0612-001-003.JPG
4271,1/1997/0612 0,1997,1-1997-0612-,images\1997\1-1997-0612-001-004.JPG,output\aeg\1-1997-0612-001-004.JPG
4271,1/1997/0612 0,1997,1-1997-0612-,images\1997\1-1997-0612-001-005.JPG,output\aeg\1-1997-0612-001-005.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-000-000.jpg,output\aeg\1-1997-0613-000-000.jpg
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-000-001.JPG,output\aeg\1-1997-0613-000-001.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-000-002.JPG,output\aeg\1-1997-0613-000-002.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-000-003.JPG,output\aeg\1-1997-0613-000-003.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-000-004.JPG,output\aeg\1-1997-0613-000-004.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-000-005.JPG,output\aeg\1-1997-0613-000-005.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-000-006.JPG,output\aeg\1-1997-0613-000-006.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-000-007.JPG,output\aeg\1-1997-0613-000-007.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-000-008.JPG,output\aeg\1-1997-0613-000-008.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-000-009.JPG,output\aeg\1-1997-0613-000-009.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-000-010.JPG,output\aeg\1-1997-0613-000-010.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-000-011.JPG,output\aeg\1-1997-0613-000-011.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-000-012.JPG,output\aeg\1-1997-0613-000-012.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-000-013.JPG,output\aeg\1-1997-0613-000-013.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-001-000.JPG,output\aeg\1-1997-0613-001-000.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-001-001.JPG,output\aeg\1-1997-0613-001-001.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-002-000.JPG,output\aeg\1-1997-0613-002-000.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-002-001.JPG,output\aeg\1-1997-0613-002-001.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-002-002.JPG,output\aeg\1-1997-0613-002-002.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-002-003.JPG,output\aeg\1-1997-0613-002-003.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-002-004.JPG,output\aeg\1-1997-0613-002-004.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-002-005.JPG,output\aeg\1-1997-0613-002-005.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-002-006.JPG,output\aeg\1-1997-0613-002-006.JPG
4283,1/1997/0613 0,1997,1-1997-0613-,images\1997\1-1997-0613-002-007.JPG,output\aeg\1-1997-0613-002-007.JPG
